UID,채무 불이행 확률
TEST_0000,0.35871625139279045
TEST_0001,0.36051481716045675
TEST_0002,0.29563420705892673
TEST_0003,0.24577686951546715
TEST_0004,0.25493244601801207
TEST_0005,0.22435667146145752
TEST_0006,0.5640950765400151
TEST_0007,0.43748621524039505
TEST_0008,0.22817037488557967
TEST_0009,0.35826666725913936
TEST_0010,0.34829962080438037
TEST_0011,0.2598227461513291
TEST_0012,0.2175740141101827
TEST_0013,0.3039084794145051
TEST_0014,0.5070698820350644
TEST_0015,0.22802811712063828
TEST_0016,0.340531277162464
TEST_0017,0.2666219780682952
TEST_0018,0.15376275179975876
TEST_0019,0.31593104320131155
TEST_0020,0.29023233264091336
TEST_0021,0.37037319249146755
TEST_0022,0.2553611118266488
TEST_0023,0.3494760126700997
TEST_0024,0.26821105447601234
TEST_0025,0.3706209155982897
TEST_0026,0.3007310003886669
TEST_0027,0.3901460245555124
TEST_0028,0.3108896239194268
TEST_0029,0.6762446980265086
TEST_0030,0.186915595635039
TEST_0031,0.20347407062566983
TEST_0032,0.232423188339072
TEST_0033,0.46681468413444843
TEST_0034,0.2848696305410581
TEST_0035,0.19410397431386847
TEST_0036,0.355468320340587
TEST_0037,0.20192152474578606
TEST_0038,0.378310588344196
TEST_0039,0.41976907731692836
TEST_0040,0.5047448034268058
TEST_0041,0.18669911556583724
TEST_0042,0.07157488061919566
TEST_0043,0.23729412345827497
TEST_0044,0.16590400059299587
TEST_0045,0.20081493647969756
TEST_0046,0.261951490610101
TEST_0047,0.3665098434273638
TEST_0048,0.4301521715173048
TEST_0049,0.2376513562798668
TEST_0050,0.32774468904509213
TEST_0051,0.11087826981445431
TEST_0052,0.3994898872511803
TEST_0053,0.30686060675053073
TEST_0054,0.20922148033762925
TEST_0055,0.21699945065055434
TEST_0056,0.11587847567413095
TEST_0057,0.20451832538875472
TEST_0058,0.5200183297487858
TEST_0059,0.22398216607418184
TEST_0060,0.17096158201071177
TEST_0061,0.12053291114531253
TEST_0062,0.4297103089763225
TEST_0063,0.2698358131703521
TEST_0064,0.3890710558734945
TEST_0065,0.27252876869514314
TEST_0066,0.18930148705108052
TEST_0067,0.17438805041459654
TEST_0068,0.233765680123703
TEST_0069,0.28798131800742205
TEST_0070,0.20548004627853766
TEST_0071,0.4055168538181063
TEST_0072,0.13835543848439763
TEST_0073,0.2432582357096489
TEST_0074,0.27718450961048496
TEST_0075,0.36673245928976855
TEST_0076,0.18872065610750569
TEST_0077,0.2734116621361875
TEST_0078,0.16922198977565914
TEST_0079,0.21916537290446014
TEST_0080,0.1743417272394414
TEST_0081,0.3932874676418853
TEST_0082,0.387704562051208
TEST_0083,0.32766359369311643
TEST_0084,0.3208318479465501
TEST_0085,0.3223612543333973
TEST_0086,0.3452086236840451
TEST_0087,0.303053726289057
TEST_0088,0.09125506237541506
TEST_0089,0.34722508765662596
TEST_0090,0.5051587827407885
TEST_0091,0.23078416120597794
TEST_0092,0.34675183124528874
TEST_0093,0.49515411068133486
TEST_0094,0.19912043312185906
TEST_0095,0.31476143077126295
TEST_0096,0.24696027221857397
TEST_0097,0.33592465855342296
TEST_0098,0.3363064059933032
TEST_0099,0.30549957953170603
TEST_0100,0.3121796290434839
TEST_0101,0.19826946929079348
TEST_0102,0.24181870419836887
TEST_0103,0.23015964088519472
TEST_0104,0.570381365039036
TEST_0105,0.2483290715771446
TEST_0106,0.48247972278691864
TEST_0107,0.2525962333575111
TEST_0108,0.22881986609125068
TEST_0109,0.18012803444908254
TEST_0110,0.16338721316389992
TEST_0111,0.376635860123373
TEST_0112,0.3125769292997933
TEST_0113,0.43466940976057505
TEST_0114,0.4270894328074303
TEST_0115,0.22074368238579534
TEST_0116,0.5061423753377272
TEST_0117,0.10631777286951591
TEST_0118,0.20439044021407352
TEST_0119,0.38376308088333194
TEST_0120,0.2319432057386192
TEST_0121,0.28886988901827243
TEST_0122,0.1735443095507018
TEST_0123,0.2197967455460604
TEST_0124,0.3268381646985024
TEST_0125,0.20124959218783472
TEST_0126,0.19903220667986038
TEST_0127,0.2696724098643042
TEST_0128,0.21273998234513597
TEST_0129,0.4275660195552236
TEST_0130,0.3451069214327594
TEST_0131,0.2770407787268399
TEST_0132,0.3813331064996251
TEST_0133,0.18271237005530686
TEST_0134,0.25264116058752595
TEST_0135,0.39525585552296777
TEST_0136,0.6239734691991824
TEST_0137,0.3628020432552306
TEST_0138,0.5702669655404112
TEST_0139,0.6288974685093913
TEST_0140,0.5014279539373373
TEST_0141,0.29621295640079565
TEST_0142,0.20265601778388895
TEST_0143,0.138679471427744
TEST_0144,0.20872889208087517
TEST_0145,0.3281082522107062
TEST_0146,0.34095857177317745
TEST_0147,0.29344840985309345
TEST_0148,0.3275785104516951
TEST_0149,0.3262797143780447
TEST_0150,0.47313652201959494
TEST_0151,0.29371882048671055
TEST_0152,0.4962971814851963
TEST_0153,0.1697182870673665
TEST_0154,0.5005336403072848
TEST_0155,0.14183492399563913
TEST_0156,0.543740094776383
TEST_0157,0.13002353667530714
TEST_0158,0.3831814463628052
TEST_0159,0.1359657657222031
TEST_0160,0.5497734003183619
TEST_0161,0.3018645611793707
TEST_0162,0.20932362533858823
TEST_0163,0.41247783034483165
TEST_0164,0.2636718837157981
TEST_0165,0.10301016822911853
