UID,채무 불이행 확률
TEST_0000,0.4274971027456138
TEST_0001,0.2881486042764764
TEST_0002,0.2657169224998283
TEST_0003,0.08797326560153722
TEST_0004,0.18234970661569783
TEST_0005,0.08792820397095355
TEST_0006,0.6101156214419756
TEST_0007,0.3440205384126435
TEST_0008,0.2577662675606641
TEST_0009,0.23643862362229198
TEST_0010,0.3855439119977742
TEST_0011,0.09341026201539372
TEST_0012,0.06822657326634632
TEST_0013,0.28450468825804853
TEST_0014,0.5572897370998586
TEST_0015,0.1887990397104231
TEST_0016,0.43426909974671757
TEST_0017,0.09521270049611277
TEST_0018,0.08348462394473177
TEST_0019,0.3683807559871235
TEST_0020,0.18395665053461066
TEST_0021,0.22488683038339785
TEST_0022,0.20870408406433025
TEST_0023,0.3240962537629307
TEST_0024,0.13417070897217426
TEST_0025,0.3766235804119757
TEST_0026,0.23265212972631935
TEST_0027,0.24393115844572008
TEST_0028,0.5071207658991342
TEST_0029,0.8744847741729428
TEST_0030,0.05470419359516964
TEST_0031,0.267971433857423
TEST_0032,0.21133767514041688
TEST_0033,0.6679905901849927
TEST_0034,0.27870880443656226
TEST_0035,0.10105098911727396
TEST_0036,0.2262380844701161
TEST_0037,0.09267444412210638
TEST_0038,0.4113701307203557
TEST_0039,0.5556685564060992
TEST_0040,0.6150988358661267
TEST_0041,0.1616174137857443
TEST_0042,0.05169657377366383
TEST_0043,0.23238051474157112
TEST_0044,0.0987973769941626
TEST_0045,0.12552525348230117
TEST_0046,0.16910366624003847
TEST_0047,0.2580320859891465
TEST_0048,0.5440783412993896
TEST_0049,0.14491951620236115
TEST_0050,0.2625375357952611
TEST_0051,0.10839375359103716
TEST_0052,0.4895543822574189
TEST_0053,0.31121536221079515
TEST_0054,0.12597585595221958
TEST_0055,0.10825704439158268
TEST_0056,0.058000021230138935
TEST_0057,0.17286880796650805
TEST_0058,0.6592033508176046
TEST_0059,0.12628205234769366
TEST_0060,0.11656958580871965
TEST_0061,0.06353272359365504
TEST_0062,0.459837844217414
TEST_0063,0.3194904639827598
TEST_0064,0.35670019387925483
TEST_0065,0.17469535293685667
TEST_0066,0.1472322381161961
TEST_0067,0.08320900760664789
TEST_0068,0.16898109962928096
TEST_0069,0.1863619842167452
TEST_0070,0.23136198741182348
TEST_0071,0.4951915346893454
TEST_0072,0.050477066934990426
TEST_0073,0.1235842584436131
TEST_0074,0.2484827296073474
TEST_0075,0.498754010166033
TEST_0076,0.11094074366656094
TEST_0077,0.22420059739854514
TEST_0078,0.11433730335980148
TEST_0079,0.1727585376510893
TEST_0080,0.07175637151204745
TEST_0081,0.4557707961490005
