UID,채무 불이행 확률
TEST_0000,0.28170706279808855
TEST_0001,0.35962783419959604
TEST_0002,0.3320998778976413
TEST_0003,0.25123822210308516
TEST_0004,0.30420400338361675
TEST_0005,0.30915791988678076
TEST_0006,0.5250310907014465
TEST_0007,0.384624441625558
TEST_0008,0.31630499492846065
TEST_0009,0.33590312464276273
TEST_0010,0.44377527435979913
TEST_0011,0.20964404040184206
TEST_0012,0.23253042259125511
TEST_0013,0.39800513022305106
TEST_0014,0.4885050542281955
TEST_0015,0.189838737898359
TEST_0016,0.31162385784189356
TEST_0017,0.2774167417026952
TEST_0018,0.16299824610367464
TEST_0019,0.3489869367796117
TEST_0020,0.2753613409736034
TEST_0021,0.32965688700674783
TEST_0022,0.24391603838073628
TEST_0023,0.3246395383112898
TEST_0024,0.2566326434707769
TEST_0025,0.3796495552884882
TEST_0026,0.30417601648526665
TEST_0027,0.45905790637541166
TEST_0028,0.3744819196914612
TEST_0029,0.7377237962554314
TEST_0030,0.17057857078961475
TEST_0031,0.22408884485016434
TEST_0032,0.23812196125931556
TEST_0033,0.5006908291267805
TEST_0034,0.26216386375380457
TEST_0035,0.22077674301484318
TEST_0036,0.3752276594256099
TEST_0037,0.17575244253816802
TEST_0038,0.401732875438369
TEST_0039,0.4095848174125386
TEST_0040,0.5362944210572745
TEST_0041,0.2867219231036336
TEST_0042,0.1019556240151419
TEST_0043,0.2244263883482889
TEST_0044,0.19151122701107415
TEST_0045,0.24631097413413283
TEST_0046,0.24152901010651565
TEST_0047,0.3418668934385364
TEST_0048,0.41031214572791436
TEST_0049,0.25126593279945597
TEST_0050,0.35528974178985046
TEST_0051,0.11331451206208486
TEST_0052,0.39032819634391835
TEST_0053,0.3034953695511787
TEST_0054,0.24805066916447813
TEST_0055,0.1757289590755572
TEST_0056,0.1546512612182187
TEST_0057,0.2740707535985801
TEST_0058,0.500433964867559
TEST_0059,0.24876357072553307
TEST_0060,0.20288629259040192
TEST_0061,0.12766158895452384
TEST_0062,0.39531728304901975
TEST_0063,0.253037121289374
TEST_0064,0.4144407996265526
TEST_0065,0.24066447978074826
TEST_0066,0.20194335318917664
TEST_0067,0.18830852064798204
TEST_0068,0.23793842908272747
TEST_0069,0.2852688752073569
TEST_0070,0.1795701307387132
TEST_0071,0.38742888338828224
TEST_0072,0.19555923799982655
TEST_0073,0.20794727436828989
TEST_0074,0.2551786339690097
TEST_0075,0.2825845483224909
TEST_0076,0.21159187325464546
TEST_0077,0.25137489990527906
TEST_0078,0.13022364978760823
TEST_0079,0.1834641990282962
TEST_0080,0.16708276069216305
TEST_0081,0.39108861900347613
TEST_0082,0.3413641886936976
TEST_0083,0.3240896172140505
TEST_0084,0.30119137985753786
TEST_0085,0.29098763638115144
TEST_0086,0.35741954805468623
TEST_0087,0.32753806924268486
TEST_0088,0.07952441044915852
TEST_0089,0.3321817985700904
TEST_0090,0.42979003842352065
TEST_0091,0.19777996365476522
TEST_0092,0.34171784600447525
TEST_0093,0.48008381617407003
TEST_0094,0.21120755091007562
TEST_0095,0.3385563441879002
TEST_0096,0.21081288673174695
TEST_0097,0.3065234818933229
TEST_0098,0.4213227636155116
TEST_0099,0.29711501160237647
TEST_0100,0.3494524777964603
TEST_0101,0.15927133157816548
TEST_0102,0.2458665501572206
TEST_0103,0.24267341574285356
TEST_0104,0.5774344236115575
TEST_0105,0.17140663946057405
TEST_0106,0.4844208417616606
TEST_0107,0.29137795103687947
TEST_0108,0.2439428588300467
TEST_0109,0.20893834076841944
TEST_0110,0.15160240725269902
TEST_0111,0.44005810864385964
TEST_0112,0.3478487712680387
TEST_0113,0.41830080676078824
TEST_0114,0.412240541807941
TEST_0115,0.30678993594549275
TEST_0116,0.4900279066265212
TEST_0117,0.06822907465863581
TEST_0118,0.2012896195080458
TEST_0119,0.43452373698137536
TEST_0120,0.30530532245934144
TEST_0121,0.26822325204525016
TEST_0122,0.20399246808478677
TEST_0123,0.1770169350920247
