UID,채무 불이행 확률
TEST_0000,0.4340834007757642
TEST_0001,0.296276978234549
TEST_0002,0.33666816999661364
TEST_0003,0.16563850773277417
TEST_0004,0.27321002924050325
TEST_0005,0.21619765763830112
TEST_0006,0.724579682933768
TEST_0007,0.5859511676199253
TEST_0008,0.153329675530737
TEST_0009,0.4121937996704441
TEST_0010,0.3839170553236219
TEST_0011,0.24591610578552134
TEST_0012,0.21066452403543204
TEST_0013,0.2555457059359881
TEST_0014,0.6721557538694269
TEST_0015,0.18812193406512298
TEST_0016,0.38391511768874204
TEST_0017,0.21405042370133373
TEST_0018,0.1615191136626743
TEST_0019,0.3546123640924414
TEST_0020,0.22587410101989683
TEST_0021,0.34042287020785933
TEST_0022,0.38085470908440605
TEST_0023,0.35546626300894024
TEST_0024,0.21132657233929844
TEST_0025,0.4377275284143547
TEST_0026,0.31336941163827436
TEST_0027,0.41612362858156926
TEST_0028,0.40400458270755885
TEST_0029,0.8730143621529294
TEST_0030,0.1359717844223358
TEST_0031,0.2495391744890072
TEST_0032,0.34474327757614565
TEST_0033,0.6693351464145328
TEST_0034,0.24391215815270748
TEST_0035,0.17191713039036735
TEST_0036,0.3184220735795533
TEST_0037,0.17968616204734608
TEST_0038,0.41706973824229326
TEST_0039,0.521380327812962
TEST_0040,0.6792504546613299
TEST_0041,0.10731613294554893
TEST_0042,0.05722464267225438
TEST_0043,0.3277830564459763
TEST_0044,0.12501245236531824
TEST_0045,0.20095384754638745
TEST_0046,0.3499787420865286
TEST_0047,0.5466038330484945
TEST_0048,0.5478248778141972
TEST_0049,0.3278792860523103
TEST_0050,0.3024619590646355
TEST_0051,0.09938989457065871
TEST_0052,0.45812356819636674
TEST_0053,0.3405039090164381
TEST_0054,0.19418688222306976
TEST_0055,0.1491431960380936
TEST_0056,0.08002098226619701
TEST_0057,0.17456200196237562
TEST_0058,0.7156402191441021
TEST_0059,0.24094164490807377
TEST_0060,0.14589758156037577
TEST_0061,0.08162338023953548
TEST_0062,0.5443393491181872
TEST_0063,0.34587976334649023
TEST_0064,0.5094032991115721
TEST_0065,0.3598984578467596
TEST_0066,0.19361680981682283
TEST_0067,0.17003654129742754
TEST_0068,0.22401444275972912
TEST_0069,0.34503503148951586
TEST_0070,0.15253998978400246
TEST_0071,0.3882146956921863
TEST_0072,0.10967352687472252
TEST_0073,0.2326907634519623
TEST_0074,0.3088017704472425
TEST_0075,0.565587666193286
TEST_0076,0.13953763867655944
TEST_0077,0.2561851582231655
TEST_0078,0.15750702060017804
TEST_0079,0.17105265362911382
TEST_0080,0.13134624976278256
TEST_0081,0.406794544219585
TEST_0082,0.5540937370411451
TEST_0083,0.4162040931359681
TEST_0084,0.3977629508162623
TEST_0085,0.3448849974561579
TEST_0086,0.6040658114764457
TEST_0087,0.3389582095287678
TEST_0088,0.06403924226239945
TEST_0089,0.41049518729033285
TEST_0090,0.5825742222737812
TEST_0091,0.19288746939104442
TEST_0092,0.3208183782158101
TEST_0093,0.5379176975943597
TEST_0094,0.1568322928301865
TEST_0095,0.31724187745768934
TEST_0096,0.12705946121733536
TEST_0097,0.3367260849244096
TEST_0098,0.4331228232843887
