UID,채무 불이행 확률
TEST_0000,0.45284264345498076
TEST_0001,0.39242112202727075
TEST_0002,0.3006732823646386
TEST_0003,0.2295707550646043
TEST_0004,0.3025797005681574
TEST_0005,0.2456796030659256
TEST_0006,0.5724898067872626
TEST_0007,0.4627818197304047
TEST_0008,0.28852358270979
TEST_0009,0.4596329873550827
TEST_0010,0.4146315038860402
TEST_0011,0.3028577964719909
TEST_0012,0.22380282439783944
TEST_0013,0.38305000143254725
TEST_0014,0.596954754450791
TEST_0015,0.2547282074122214
TEST_0016,0.387384321059514
TEST_0017,0.26708953925107004
TEST_0018,0.21753906437418435
TEST_0019,0.4228847654284819
TEST_0020,0.34186674913118104
TEST_0021,0.3793199057124551
TEST_0022,0.27764837679529236
TEST_0023,0.42571058513376175
TEST_0024,0.2742740012013938
TEST_0025,0.4770523649807343
TEST_0026,0.4052802064192483
TEST_0027,0.4433946846575313
TEST_0028,0.45427137531306594
TEST_0029,0.8196174223562768
TEST_0030,0.20615769690327948
TEST_0031,0.27774621175254693
TEST_0032,0.23397162777499303
TEST_0033,0.5842092333050501
TEST_0034,0.35099133530998033
TEST_0035,0.2278335379382165
TEST_0036,0.28612439024366265
TEST_0037,0.19894095435136566
TEST_0038,0.4610493746769802
TEST_0039,0.5465397473450738
TEST_0040,0.5983025039899404
TEST_0041,0.21456771399950597
TEST_0042,0.08006360767795442
TEST_0043,0.28082944642387114
TEST_0044,0.20254375966485252
TEST_0045,0.2565345634164336
TEST_0046,0.28657130386679874
TEST_0047,0.4022474064722624
TEST_0048,0.4950345199420197
TEST_0049,0.26195141955140383
TEST_0050,0.3561133523075061
TEST_0051,0.16334583667706115
TEST_0052,0.4586186356278631
TEST_0053,0.3645951834550101
TEST_0054,0.2209316979136149
TEST_0055,0.23834613338198798
TEST_0056,0.12732947620226936
TEST_0057,0.2759884242337708
TEST_0058,0.5938095398081531
TEST_0059,0.2569317165009425
TEST_0060,0.19949687184764317
TEST_0061,0.1451320547738089
TEST_0062,0.48457083439085863
TEST_0063,0.31756929885292495
TEST_0064,0.47092760432625974
TEST_0065,0.3171542223959391
TEST_0066,0.28512417334073664
TEST_0067,0.2097654755805061
TEST_0068,0.2792595307871829
TEST_0069,0.298075316517878
TEST_0070,0.30204208187425546
TEST_0071,0.508096689400285
TEST_0072,0.15820441412940706
TEST_0073,0.23141996136519197
TEST_0074,0.36531566228832385
TEST_0075,0.5099102740209496
TEST_0076,0.22912014371691442
TEST_0077,0.3549804394290721
TEST_0078,0.18753328134339584
TEST_0079,0.22948174520399822
TEST_0080,0.1826517156785387
TEST_0081,0.4807994597511027
TEST_0082,0.4546768745963023
TEST_0083,0.44907924466169324
TEST_0084,0.42885278980518043
TEST_0085,0.35830446585416115
TEST_0086,0.48286044611357076
TEST_0087,0.27077605684024936
TEST_0088,0.08208147427788993
TEST_0089,0.42108986684816474
TEST_0090,0.6001842148710888
TEST_0091,0.27227042687583036
TEST_0092,0.3626409990668686
TEST_0093,0.5171372427647258
TEST_0094,0.19467623522641828
TEST_0095,0.3318133766703149
TEST_0096,0.32671847468827314
TEST_0097,0.4199627060941436
TEST_0098,0.40361844052754475
TEST_0099,0.34332707785920896
TEST_0100,0.3481726875154132
TEST_0101,0.2279112431398712
TEST_0102,0.23708675067528928
TEST_0103,0.237864298811616
TEST_0104,0.6978438439968955
TEST_0105,0.31862031863507206
TEST_0106,0.5021626632726601
TEST_0107,0.26859749201063204
TEST_0108,0.25429314849647583
TEST_0109,0.19812733630743304
TEST_0110,0.15642250361615037
TEST_0111,0.3901237322276783
TEST_0112,0.34317744344278905
TEST_0113,0.5263302139053688
TEST_0114,0.5318190486952775
TEST_0115,0.24435123004423726
TEST_0116,0.5217127061558008
TEST_0117,0.10527209863775361
TEST_0118,0.2566590684327999
TEST_0119,0.45470882514834526
TEST_0120,0.27010581135189277
TEST_0121,0.2757794236079172
TEST_0122,0.1935520377028164
TEST_0123,0.24346757650510512
TEST_0124,0.306477016691785
TEST_0125,0.24124596584727262
TEST_0126,0.2703263503449571
TEST_0127,0.3051180924061036
TEST_0128,0.21653541672766294
TEST_0129,0.42766865837585216
TEST_0130,0.42313110463353754
TEST_0131,0.2697956309513601
TEST_0132,0.5033749695331594
TEST_0133,0.22723360259625566
TEST_0134,0.25582303727987077
TEST_0135,0.4790208630921298
TEST_0136,0.7178775383513146
TEST_0137,0.4713209830975139
TEST_0138,0.6875694682752964
TEST_0139,0.7468903494802684
TEST_0140,0.6297635509810882
TEST_0141,0.33953595586093094
TEST_0142,0.20108410620617806
TEST_0143,0.17179039796919818
TEST_0144,0.17964187902063886
TEST_0145,0.40987747060218627
TEST_0146,0.43454655553961846
TEST_0147,0.3722129048881211
TEST_0148,0.34069531526551233
TEST_0149,0.3893064697628656
TEST_0150,0.46694856086184044
TEST_0151,0.3455983906390802
TEST_0152,0.5596922597766197
TEST_0153,0.2091209107630114
TEST_0154,0.6650829568706574
TEST_0155,0.11429083903486212
TEST_0156,0.6296921033912936
TEST_0157,0.2735636452609325
TEST_0158,0.47576538471590446
TEST_0159,0.20131031329428822
TEST_0160,0.6061655382784888
TEST_0161,0.3197825069176636
TEST_0162,0.22792565181575355
TEST_0163,0.49006618917021616
TEST_0164,0.34432600862653806
TEST_0165,0.10128843511311765
TEST_0166,0.38946059731913124
TEST_0167,0.5826962363824641
TEST_0168,0.2247681526252258
TEST_0169,0.4497542327181975
TEST_0170,0.5149243078239334
TEST_0171,0.24382186581795756
TEST_0172,0.23552692701677344
TEST_0173,0.24814938716136298
TEST_0174,0.2896204031724078
TEST_0175,0.44869716609780746
TEST_0176,0.27628259369635
TEST_0177,0.5089105267100761
TEST_0178,0.36035000548050516
TEST_0179,0.3843226083776041
TEST_0180,0.3431761380627875
TEST_0181,0.14850159392440232
TEST_0182,0.24177694411363224
TEST_0183,0.1506319751229293
TEST_0184,0.3890328569809345
TEST_0185,0.2107826972545821
TEST_0186,0.07465098992055162
TEST_0187,0.23248008273417384
TEST_0188,0.31167574487920774
TEST_0189,0.24932831906468925
