UID,채무 불이행 확률
TEST_0000,0.32797339892322314
TEST_0001,0.0023187308845762458
TEST_0002,0.018565618361106512
TEST_0003,1.8227499718057048e-05
TEST_0004,0.0007403353050857136
TEST_0005,4.1380238471138744e-05
TEST_0006,0.9928557511827493
TEST_0007,0.8687135396895399
TEST_0008,0.002855096198813115
TEST_0009,2.5763439904509907e-05
TEST_0010,0.007049046916655296
TEST_0011,8.424728134554412e-06
TEST_0012,5.360687406038809e-07
TEST_0013,6.911304975889968e-05
TEST_0014,0.993825782030441
TEST_0015,4.319809502994152e-06
TEST_0016,0.10173675052605931
TEST_0017,4.4027422289209936e-07
TEST_0018,1.859016785872902e-07
TEST_0019,0.9873246595115396
TEST_0020,0.01367425423419244
TEST_0021,0.00010680822615820437
TEST_0022,0.0027590736130861057
TEST_0023,0.007439426123199961
TEST_0024,0.003665845866086161
TEST_0025,0.26798952401092374
TEST_0026,0.008134046916994207
TEST_0027,0.061227245263625454
TEST_0028,0.03776289553980742
TEST_0029,0.9999019711143362
TEST_0030,2.4584064927403507e-07
TEST_0031,5.550870471054472e-05
TEST_0032,0.038939897458639336
TEST_0033,0.9804898817734597
TEST_0034,0.00044396540610577596
TEST_0035,2.7992556543897416e-05
TEST_0036,0.033632984686980054
TEST_0037,1.1895783209426619e-07
TEST_0038,0.9667081356924114
TEST_0039,0.7422145137946902
TEST_0040,0.9762079060147655
TEST_0041,4.225489183577636e-07
TEST_0042,5.784738792255914e-10
TEST_0043,0.0005816449750062644
TEST_0044,3.0072925000130084e-05
TEST_0045,0.000592082373254229
TEST_0046,0.04536380395445155
TEST_0047,0.08181541886991701
TEST_0048,0.034846800948451
TEST_0049,0.00042610691934748875
TEST_0050,0.002990435793791868
TEST_0051,6.123792085175704e-07
TEST_0052,0.9916895030300561
TEST_0053,0.0010255402172228963
TEST_0054,1.599778254663983e-05
TEST_0055,3.720583870516683e-08
TEST_0056,8.472460654835924e-07
TEST_0057,4.708061183096124e-05
TEST_0058,0.3989274249880334
TEST_0059,9.30250999377336e-07
TEST_0060,2.72806331002438e-06
TEST_0061,1.1269766083534183e-08
TEST_0062,0.007249122214158016
TEST_0063,0.02010917804376881
TEST_0064,0.015677169352523158
TEST_0065,0.0011320995040781374
TEST_0066,0.00029776714125366105
TEST_0067,5.771896872130868e-07
TEST_0068,1.9292507020726797e-06
TEST_0069,0.0006304055623349973
TEST_0070,0.0004322972248976308
TEST_0071,0.0006019753581645668
TEST_0072,7.015927154132422e-07
TEST_0073,0.00010188025163485422
TEST_0074,9.45025774110373e-05
TEST_0075,0.955913929775087
TEST_0076,5.049999282101431e-06
TEST_0077,0.0017588182973821511
TEST_0078,4.575467733990481e-05
TEST_0079,5.653421322117734e-05
TEST_0080,2.0699683854883199e-07
TEST_0081,0.061258062818677426
TEST_0082,0.07106164538621203
TEST_0083,0.9634500072385984
TEST_0084,0.0046607832815248815
TEST_0085,0.03150211902308864
TEST_0086,0.8005335642720678
TEST_0087,0.002493549905744471
TEST_0088,5.6542050102880404e-08
TEST_0089,0.00021911960092800412
TEST_0090,0.40314402428576424
TEST_0091,0.00034317829094001874
TEST_0092,0.006455414524330595
TEST_0093,0.9458372257767553
TEST_0094,2.707338936847179e-05
TEST_0095,0.023582823613349967
TEST_0096,0.05589620294833554
TEST_0097,0.8413046729420159
TEST_0098,0.7706064260398249
TEST_0099,0.0017712945962752543
TEST_0100,0.0003470984126935828
TEST_0101,6.40142244949992e-07
TEST_0102,3.938560772292158e-05
TEST_0103,8.274700890885451e-06
TEST_0104,0.9904028350710278
TEST_0105,0.0024281272260445884
TEST_0106,0.9056463189281133
TEST_0107,3.0009153368619607e-06
TEST_0108,4.848709925818508e-06
TEST_0109,0.0052290258644140004
TEST_0110,1.8092215710382447e-09
TEST_0111,0.3629713727095689
TEST_0112,6.217465520037976e-05
TEST_0113,0.0971552818142005
TEST_0114,0.07598190958852154
TEST_0115,0.0008729130073433646
TEST_0116,0.23348309874098547
TEST_0117,1.7598628387997776e-08
TEST_0118,8.179635687354764e-05
TEST_0119,0.010900447930812773
TEST_0120,5.7382661451208e-05
TEST_0121,0.00010090222777214474
TEST_0122,1.595019995455798e-05
TEST_0123,2.7231788611054326e-06
TEST_0124,2.3517550518527956e-05
TEST_0125,0.0046148437146882205
TEST_0126,0.0002099370209599652
TEST_0127,0.0007034566762180508
TEST_0128,6.474681829750779e-06
TEST_0129,0.0060519391000141785
TEST_0130,0.008199126599087041
TEST_0131,0.022132003192192887
TEST_0132,0.6628341756225776
TEST_0133,0.0005295276776350057
TEST_0134,4.860688484212465e-07
TEST_0135,0.2061085991550893
TEST_0136,0.999910751436919
TEST_0137,0.4921275292161638
TEST_0138,0.9997482219437576
TEST_0139,0.9998440823401764
TEST_0140,0.9968759112793137
TEST_0141,0.11048928842808414
TEST_0142,1.444592984376243e-06
TEST_0143,2.208571294047403e-05
TEST_0144,0.0002544087149291899
TEST_0145,0.0002972550477825313
TEST_0146,0.05857355190682185
TEST_0147,0.00716757575944426
TEST_0148,2.074849277283094e-06
TEST_0149,0.024341019411580265
TEST_0150,0.7889994319272227
TEST_0151,0.06547754750690968
TEST_0152,0.1300612743428796
TEST_0153,1.0873817912124431e-06
TEST_0154,0.9997480501993488
TEST_0155,1.912657452880915e-05
TEST_0156,0.9625459867896692
TEST_0157,0.5569029362426867
TEST_0158,0.06829240586764491
TEST_0159,0.004817600969685829
TEST_0160,0.9986982698975296
TEST_0161,5.092844682057868e-06
TEST_0162,1.532418231681127e-05
TEST_0163,0.007804056015221875
TEST_0164,0.0022709322921696602
TEST_0165,1.0093239526414725e-07
TEST_0166,0.37485225999123956
TEST_0167,0.7327808195565045
TEST_0168,4.868928814679823e-05
TEST_0169,0.5616900465911346
TEST_0170,0.22693374574142255
TEST_0171,3.3477924132398025e-06
TEST_0172,2.0627891868553406e-06
TEST_0173,0.003938984232783501
TEST_0174,1.81099014741189e-05
TEST_0175,7.828642054059638e-05
TEST_0176,6.168406910557767e-05
TEST_0177,0.10267172066712321
TEST_0178,0.10222820241882505
TEST_0179,0.9360071826942206
TEST_0180,0.0006075718179722862
TEST_0181,2.576079759664346e-08
TEST_0182,0.00020428789063299538
TEST_0183,0.00016200821416498883
TEST_0184,0.011790472007698297
TEST_0185,0.00015149089197775126
TEST_0186,8.713362756942004e-07
TEST_0187,6.757008114792797e-05
TEST_0188,0.0004940947190991301
TEST_0189,7.053528355140856e-05
TEST_0190,0.2938917854578446
TEST_0191,0.00021671346619934705
TEST_0192,0.0003251731795516841
TEST_0193,5.128527084615141e-07
TEST_0194,3.593068194477816e-08
TEST_0195,5.206830544705156e-06
TEST_0196,0.9014644745686212
TEST_0197,0.21689270806559327
TEST_0198,1.6223725942823957e-06
TEST_0199,0.9893798043158303
TEST_0200,4.682546217057593e-08
TEST_0201,0.7968543701838005
TEST_0202,0.015133930722581632
TEST_0203,1.0133041232584825e-05
TEST_0204,0.8805970579998663
TEST_0205,0.7721167200896719
TEST_0206,0.905448689127927
TEST_0207,1.608550931856872e-05
TEST_0208,1.7217368162457072e-06
TEST_0209,0.9993642998459933
TEST_0210,0.18651289808662427
TEST_0211,0.8469245264323554
TEST_0212,0.15995013169533334
TEST_0213,0.19014037809042153
TEST_0214,4.610831069760417e-06
TEST_0215,0.00021491420183491602
TEST_0216,9.353794360115423e-08
TEST_0217,0.9628745505098973
TEST_0218,3.9574601963171997e-07
TEST_0219,0.002320505050465437
TEST_0220,0.2999306773969155
TEST_0221,0.006722490502125405
TEST_0222,0.9921694616225517
TEST_0223,0.00035819440854002965
TEST_0224,6.0447798760129605e-05
TEST_0225,0.0013766926437592674
TEST_0226,1.2437806385854646e-05
TEST_0227,0.002152826256826977
TEST_0228,0.00016252414164326373
TEST_0229,3.715596541852668e-07
TEST_0230,0.021035833551575858
TEST_0231,0.7665845684412037
TEST_0232,0.01958869414507942
TEST_0233,9.843761860262642e-07
TEST_0234,1.8268898896005074e-05
TEST_0235,0.0152225976793096
TEST_0236,0.004133723311631793
TEST_0237,0.22983310458518216
TEST_0238,0.0020164559678081746
TEST_0239,0.0020641803215076414
TEST_0240,0.14334979870760595
TEST_0241,5.821498909714953e-07
TEST_0242,0.00017966116457871807
TEST_0243,0.2796482422078845
TEST_0244,1.5924750821572103e-05
TEST_0245,0.9989238248532659
TEST_0246,0.00023259803617230087
TEST_0247,0.9999881214837488
TEST_0248,0.009590451804278413
TEST_0249,1.0783129444131287e-05
TEST_0250,1.5318777133955817e-08
TEST_0251,0.00037914097790563524
TEST_0252,0.9986059398050403
TEST_0253,0.893100638955004
TEST_0254,2.6387880282780073e-05
TEST_0255,0.8902738533559278
TEST_0256,0.06540141460202606
TEST_0257,9.458131976065294e-06
TEST_0258,4.630785322536582e-06
TEST_0259,6.957944545981682e-08
TEST_0260,1.0414832712111937e-05
TEST_0261,1.8457333769776752e-06
TEST_0262,1.3979536066812933e-05
TEST_0263,0.009517100807123332
TEST_0264,0.564683344048109
TEST_0265,0.0005688047897225682
TEST_0266,9.799358122322637e-06
TEST_0267,0.000575109618008298
TEST_0268,0.002078717542250485
TEST_0269,4.219415336954184e-05
TEST_0270,0.00023979408540948302
