UID,채무 불이행 확률
TEST_0000,0.4386439323425293
TEST_0001,0.36157989501953125
TEST_0002,0.30798012018203735
TEST_0003,0.20458820462226868
TEST_0004,0.27907782793045044
TEST_0005,0.12543655931949615
TEST_0006,0.6011177897453308
TEST_0007,0.4826373755931854
TEST_0008,0.4300416111946106
TEST_0009,0.34817391633987427
TEST_0010,0.24906454980373383
TEST_0011,0.16767020523548126
TEST_0012,0.14452236890792847
TEST_0013,0.2618403434753418
TEST_0014,0.4989403486251831
TEST_0015,0.18943744897842407
TEST_0016,0.2851880192756653
TEST_0017,0.26394909620285034
TEST_0018,0.1271008551120758
TEST_0019,0.41341733932495117
TEST_0020,0.2797747850418091
TEST_0021,0.23403775691986084
TEST_0022,0.2558693289756775
TEST_0023,0.3411925435066223
TEST_0024,0.1829422414302826
TEST_0025,0.38728004693984985
TEST_0026,0.2704860270023346
TEST_0027,0.42158326506614685
TEST_0028,0.4045204520225525
TEST_0029,0.8409616947174072
TEST_0030,0.1518232524394989
TEST_0031,0.19168826937675476
TEST_0032,0.21075694262981415
TEST_0033,0.6404021978378296
TEST_0034,0.2870185375213623
TEST_0035,0.12105576694011688
TEST_0036,0.23620757460594177
TEST_0037,0.13708080351352692
TEST_0038,0.3402015268802643
TEST_0039,0.5482922792434692
TEST_0040,0.7629469037055969
TEST_0041,0.12515784800052643
TEST_0042,0.08112438768148422
TEST_0043,0.23889878392219543
TEST_0044,0.11376579850912094
TEST_0045,0.1449737548828125
TEST_0046,0.2631698548793793
TEST_0047,0.31822144985198975
TEST_0048,0.514317512512207
TEST_0049,0.16192249953746796
TEST_0050,0.39338555932044983
TEST_0051,0.0924353376030922
TEST_0052,0.5445021986961365
TEST_0053,0.2964591979980469
TEST_0054,0.19016285240650177
TEST_0055,0.14888176321983337
TEST_0056,0.08569684624671936
TEST_0057,0.12719467282295227
TEST_0058,0.6355599761009216
TEST_0059,0.24565395712852478
TEST_0060,0.09893722832202911
TEST_0061,0.08098015189170837
TEST_0062,0.30919408798217773
TEST_0063,0.20857354998588562
TEST_0064,0.4805764853954315
TEST_0065,0.18489517271518707
TEST_0066,0.1731172502040863
TEST_0067,0.12885764241218567
TEST_0068,0.19331881403923035
TEST_0069,0.35265740752220154
TEST_0070,0.1726428121328354
TEST_0071,0.35678207874298096
TEST_0072,0.07860717922449112
TEST_0073,0.18174274265766144
TEST_0074,0.24585850536823273
TEST_0075,0.42681390047073364
TEST_0076,0.13539183139801025
TEST_0077,0.22031375765800476
TEST_0078,0.0931430459022522
TEST_0079,0.2078435868024826
TEST_0080,0.13378745317459106
TEST_0081,0.3568447530269623
TEST_0082,0.4162180423736572
TEST_0083,0.2965090870857239
TEST_0084,0.3618367612361908
TEST_0085,0.3277948200702667
TEST_0086,0.3873721957206726
TEST_0087,0.21960866451263428
TEST_0088,0.08684172481298447
TEST_0089,0.2975679039955139
TEST_0090,0.5745496153831482
TEST_0091,0.2094138115644455
TEST_0092,0.3675117492675781
TEST_0093,0.4041719138622284
TEST_0094,0.11900556087493896
TEST_0095,0.3966088891029358
TEST_0096,0.115073062479496
TEST_0097,0.4019933044910431
TEST_0098,0.30666446685791016
TEST_0099,0.264508992433548
TEST_0100,0.30211663246154785
TEST_0101,0.10013063997030258
TEST_0102,0.32888633012771606
TEST_0103,0.20915022492408752
TEST_0104,0.6519352197647095
TEST_0105,0.2788480222225189
TEST_0106,0.49160414934158325
TEST_0107,0.1779824197292328
TEST_0108,0.1248796358704567
TEST_0109,0.14406074583530426
TEST_0110,0.08081019669771194
TEST_0111,0.3616006374359131
TEST_0112,0.32229873538017273
TEST_0113,0.44887182116508484
TEST_0114,0.39982712268829346
TEST_0115,0.18070760369300842
TEST_0116,0.41685569286346436
TEST_0117,0.11205834895372391
TEST_0118,0.16347132623195648
TEST_0119,0.35870614647865295
TEST_0120,0.21304181218147278
TEST_0121,0.22341260313987732
TEST_0122,0.14235299825668335
TEST_0123,0.17576587200164795
TEST_0124,0.21691997349262238
TEST_0125,0.14581628143787384
TEST_0126,0.14459557831287384
TEST_0127,0.19308586418628693
TEST_0128,0.09387703239917755
TEST_0129,0.3921717703342438
TEST_0130,0.416117399930954
TEST_0131,0.20422561466693878
TEST_0132,0.37725651264190674
TEST_0133,0.1559627503156662
TEST_0134,0.25170862674713135
TEST_0135,0.37524524331092834
TEST_0136,0.6540156006813049
TEST_0137,0.39860862493515015
TEST_0138,0.7934591770172119
TEST_0139,0.7545356750488281
TEST_0140,0.5929482579231262
TEST_0141,0.2471708357334137
TEST_0142,0.16655679047107697
TEST_0143,0.15296150743961334
TEST_0144,0.2488628625869751
TEST_0145,0.2371577024459839
TEST_0146,0.42281851172447205
TEST_0147,0.27141323685646057
TEST_0148,0.29774218797683716
TEST_0149,0.25220417976379395
TEST_0150,0.4288463294506073
TEST_0151,0.25863003730773926
TEST_0152,0.5529425144195557
TEST_0153,0.12814050912857056
TEST_0154,0.574259340763092
TEST_0155,0.09023991972208023
TEST_0156,0.6023622751235962
TEST_0157,0.09377099573612213
TEST_0158,0.3510785400867462
TEST_0159,0.08063764870166779
TEST_0160,0.6522712111473083
TEST_0161,0.2362852245569229
TEST_0162,0.19730140268802643
TEST_0163,0.3667682409286499
TEST_0164,0.2320001721382141
TEST_0165,0.05192205309867859
TEST_0166,0.2932909429073334
TEST_0167,0.6454445719718933
TEST_0168,0.2034468948841095
TEST_0169,0.49276238679885864
TEST_0170,0.4576873481273651
TEST_0171,0.1805974394083023
TEST_0172,0.18739837408065796
TEST_0173,0.16359876096248627
TEST_0174,0.2106199711561203
TEST_0175,0.3035925030708313
TEST_0176,0.2894122302532196
TEST_0177,0.39753493666648865
TEST_0178,0.2879449129104614
TEST_0179,0.37653011083602905
TEST_0180,0.25881707668304443
TEST_0181,0.09851306676864624
TEST_0182,0.20467305183410645
TEST_0183,0.08775345236063004
TEST_0184,0.35386595129966736
TEST_0185,0.17042139172554016
TEST_0186,0.11426707357168198
TEST_0187,0.20737014710903168
TEST_0188,0.14914090931415558
TEST_0189,0.21814079582691193
TEST_0190,0.2972634434700012
TEST_0191,0.18917573988437653
TEST_0192,0.2175605446100235
TEST_0193,0.08578510582447052
TEST_0194,0.06420403718948364
TEST_0195,0.187931627035141
TEST_0196,0.5890538692474365
TEST_0197,0.40758195519447327
TEST_0198,0.18021374940872192
TEST_0199,0.5453607439994812
TEST_0200,0.12981478869915009
TEST_0201,0.4535854458808899
TEST_0202,0.18574640154838562
TEST_0203,0.10840614885091782
TEST_0204,0.48231983184814453
TEST_0205,0.46972015500068665
TEST_0206,0.5684636831283569
TEST_0207,0.06718353182077408
TEST_0208,0.10826028138399124
TEST_0209,0.4845432639122009
TEST_0210,0.32541531324386597
TEST_0211,0.711025059223175
TEST_0212,0.4814431071281433
TEST_0213,0.42979443073272705
TEST_0214,0.12698052823543549
TEST_0215,0.2917482554912567
TEST_0216,0.12481117993593216
TEST_0217,0.35077160596847534
TEST_0218,0.058325447142124176
TEST_0219,0.24927514791488647
TEST_0220,0.3567311465740204
TEST_0221,0.1496482789516449
TEST_0222,0.6772662401199341
TEST_0223,0.339319109916687
TEST_0224,0.16057661175727844
TEST_0225,0.25431913137435913
TEST_0226,0.2563985586166382
TEST_0227,0.28520870208740234
TEST_0228,0.24537603557109833
TEST_0229,0.12287244200706482
TEST_0230,0.25044822692871094
TEST_0231,0.5627995729446411
TEST_0232,0.2708188593387604
TEST_0233,0.2561592161655426
TEST_0234,0.1443111151456833
TEST_0235,0.43973442912101746
TEST_0236,0.25373467803001404
TEST_0237,0.44399502873420715
TEST_0238,0.38905787467956543
TEST_0239,0.24603460729122162
TEST_0240,0.3920925259590149
TEST_0241,0.20609880983829498
TEST_0242,0.23829928040504456
TEST_0243,0.5194988250732422
TEST_0244,0.1694602072238922
TEST_0245,0.7368897199630737
TEST_0246,0.163498654961586
TEST_0247,0.6944477558135986
TEST_0248,0.24172519147396088
TEST_0249,0.18169903755187988
TEST_0250,0.08277038484811783
TEST_0251,0.47223544120788574
TEST_0252,0.7500147223472595
TEST_0253,0.5537815690040588
TEST_0254,0.06427410244941711
TEST_0255,0.7015767097473145
TEST_0256,0.476902574300766
TEST_0257,0.13192406296730042
TEST_0258,0.18429017066955566
TEST_0259,0.085014708340168
TEST_0260,0.09337548166513443
TEST_0261,0.3261362612247467
TEST_0262,0.2441583126783371
TEST_0263,0.48208606243133545
TEST_0264,0.481578528881073
TEST_0265,0.2116989642381668
TEST_0266,0.12834976613521576
TEST_0267,0.14302745461463928
TEST_0268,0.276844322681427
TEST_0269,0.1451207548379898
TEST_0270,0.2899031937122345
TEST_0271,0.28150269389152527
TEST_0272,0.1504235863685608
TEST_0273,0.5083202719688416
TEST_0274,0.0924631655216217
TEST_0275,0.13905510306358337
TEST_0276,0.18335247039794922
TEST_0277,0.14502660930156708
TEST_0278,0.22719621658325195
TEST_0279,0.39571669697761536
TEST_0280,0.32564422488212585
TEST_0281,0.11914537847042084
TEST_0282,0.09476260840892792
TEST_0283,0.2671540677547455
TEST_0284,0.19712601602077484
TEST_0285,0.44887661933898926
TEST_0286,0.13501113653182983
TEST_0287,0.3329571485519409
TEST_0288,0.16801849007606506
TEST_0289,0.12936203181743622
TEST_0290,0.2293654978275299
TEST_0291,0.10808026790618896
TEST_0292,0.27531394362449646
TEST_0293,0.15099787712097168
TEST_0294,0.21444924175739288
TEST_0295,0.38756197690963745
TEST_0296,0.08654709160327911
TEST_0297,0.25558122992515564
TEST_0298,0.4189005494117737
TEST_0299,0.46302133798599243
TEST_0300,0.2788180410861969
TEST_0301,0.1502789556980133
TEST_0302,0.48576462268829346
TEST_0303,0.2126327008008957
TEST_0304,0.15838347375392914
TEST_0305,0.16526734828948975
TEST_0306,0.47824451327323914
TEST_0307,0.8014581203460693
TEST_0308,0.7451437711715698
TEST_0309,0.16520249843597412
TEST_0310,0.15125472843647003
TEST_0311,0.6591626405715942
TEST_0312,0.3325989246368408
TEST_0313,0.23777347803115845
